t,MV,PV,DV
2.910000000000000000e+02,7.000000000000000000e+01,4.649000000000000199e+01,5.000000000000000000e+01
2.920000000000000000e+02,7.000000000000000000e+01,4.613000000000000256e+01,5.000000000000000000e+01
2.930000000000000000e+02,7.000000000000000000e+01,4.661999999999999744e+01,5.000000000000000000e+01
2.940000000000000000e+02,7.000000000000000000e+01,4.649000000000000199e+01,5.000000000000000000e+01
2.950000000000000000e+02,7.000000000000000000e+01,4.603999999999999915e+01,5.000000000000000000e+01
2.960000000000000000e+02,7.000000000000000000e+01,4.635999999999999943e+01,5.000000000000000000e+01
2.970000000000000000e+02,7.000000000000000000e+01,4.657999999999999829e+01,5.000000000000000000e+01
2.980000000000000000e+02,7.000000000000000000e+01,4.654999999999999716e+01,5.000000000000000000e+01
2.990000000000000000e+02,7.000000000000000000e+01,4.654999999999999716e+01,5.000000000000000000e+01
3.000000000000000000e+02,7.000000000000000000e+01,4.664999999999999858e+01,5.000000000000000000e+01
3.010000000000000000e+02,7.000000000000000000e+01,4.622999999999999687e+01,5.000000000000000000e+01
3.020000000000000000e+02,7.000000000000000000e+01,4.667999999999999972e+01,5.000000000000000000e+01
3.030000000000000000e+02,7.000000000000000000e+01,4.664999999999999858e+01,5.000000000000000000e+01
3.040000000000000000e+02,7.000000000000000000e+01,4.661999999999999744e+01,5.000000000000000000e+01
3.050000000000000000e+02,7.000000000000000000e+01,4.622999999999999687e+01,5.000000000000000000e+01
3.060000000000000000e+02,7.000000000000000000e+01,4.625999999999999801e+01,5.000000000000000000e+01
3.070000000000000000e+02,7.000000000000000000e+01,4.671000000000000085e+01,5.000000000000000000e+01
3.080000000000000000e+02,7.000000000000000000e+01,4.671000000000000085e+01,5.000000000000000000e+01
3.090000000000000000e+02,7.000000000000000000e+01,4.671000000000000085e+01,5.000000000000000000e+01
3.100000000000000000e+02,7.000000000000000000e+01,4.720000000000000284e+01,5.000000000000000000e+01
3.110000000000000000e+02,7.000000000000000000e+01,4.635999999999999943e+01,5.000000000000000000e+01
3.120000000000000000e+02,7.000000000000000000e+01,4.690999999999999659e+01,5.000000000000000000e+01
3.130000000000000000e+02,7.000000000000000000e+01,4.681000000000000227e+01,5.000000000000000000e+01
3.140000000000000000e+02,7.000000000000000000e+01,4.686999999999999744e+01,5.000000000000000000e+01
3.150000000000000000e+02,7.000000000000000000e+01,4.657999999999999829e+01,5.000000000000000000e+01
3.160000000000000000e+02,7.000000000000000000e+01,4.654999999999999716e+01,5.000000000000000000e+01
3.170000000000000000e+02,7.000000000000000000e+01,4.686999999999999744e+01,5.000000000000000000e+01
3.180000000000000000e+02,7.000000000000000000e+01,4.693999999999999773e+01,5.000000000000000000e+01
3.190000000000000000e+02,7.000000000000000000e+01,4.703000000000000114e+01,5.000000000000000000e+01
3.200000000000000000e+02,7.000000000000000000e+01,4.649000000000000199e+01,5.000000000000000000e+01
3.210000000000000000e+02,7.000000000000000000e+01,4.661999999999999744e+01,5.000000000000000000e+01
3.220000000000000000e+02,7.000000000000000000e+01,4.720000000000000284e+01,5.000000000000000000e+01
3.230000000000000000e+02,7.000000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01
3.240000000000000000e+02,7.000000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01
3.250000000000000000e+02,7.000000000000000000e+01,4.645000000000000284e+01,5.000000000000000000e+01
3.260000000000000000e+02,7.000000000000000000e+01,4.739000000000000057e+01,5.000000000000000000e+01
3.270000000000000000e+02,7.000000000000000000e+01,4.696999999999999886e+01,5.000000000000000000e+01
3.280000000000000000e+02,7.000000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01
3.290000000000000000e+02,7.000000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01
3.300000000000000000e+02,7.000000000000000000e+01,4.725999999999999801e+01,5.000000000000000000e+01
3.310000000000000000e+02,7.000000000000000000e+01,4.703000000000000114e+01,5.000000000000000000e+01
3.320000000000000000e+02,7.000000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01
3.330000000000000000e+02,7.000000000000000000e+01,4.664999999999999858e+01,5.000000000000000000e+01
3.340000000000000000e+02,7.000000000000000000e+01,4.696999999999999886e+01,5.000000000000000000e+01
3.350000000000000000e+02,7.000000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01
3.360000000000000000e+02,7.000000000000000000e+01,4.703000000000000114e+01,5.000000000000000000e+01
3.370000000000000000e+02,7.000000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01
3.380000000000000000e+02,7.000000000000000000e+01,4.778000000000000114e+01,5.000000000000000000e+01
3.390000000000000000e+02,7.000000000000000000e+01,4.693999999999999773e+01,5.000000000000000000e+01
3.400000000000000000e+02,7.000000000000000000e+01,4.703000000000000114e+01,5.000000000000000000e+01
3.410000000000000000e+02,7.000000000000000000e+01,4.661999999999999744e+01,5.000000000000000000e+01
3.420000000000000000e+02,7.000000000000000000e+01,4.813000000000000256e+01,5.000000000000000000e+01
3.430000000000000000e+02,7.000000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01
3.440000000000000000e+02,7.000000000000000000e+01,4.707000000000000028e+01,5.000000000000000000e+01
3.450000000000000000e+02,7.000000000000000000e+01,4.690999999999999659e+01,5.000000000000000000e+01
3.460000000000000000e+02,7.000000000000000000e+01,4.661999999999999744e+01,5.000000000000000000e+01
3.470000000000000000e+02,7.000000000000000000e+01,4.720000000000000284e+01,5.000000000000000000e+01
3.480000000000000000e+02,7.000000000000000000e+01,4.722999999999999687e+01,5.000000000000000000e+01
